Index,Text,Sentiment
139558,굽높이는 적당한듯해요!쏘쏘,1
139564,평소 사이즈보다 겨울이라 한치수 큰걸로 주문했는데 잘 맞아요,-1
139564,따뜻하고,1
139564, 편해서 너무 마음에 들어요!,1
139571,제 발볼이 작은 편에 속하는데도 새끼발가락쪽이 아프네요.,-1
139571,첫날 신었다가 집에 오는데 절뚝거렸네요.,-1
139571,구두도 무겁고ㅜㅜ,-1
139572,깔끔하고,1
139572,굽높이도 좋은데,1
139572,스판이라고 하기엔 앞쪽은 생각보다 딱딱해서,-1
139572,좀 불편하기도 하네요,-1
139572,몇번 신다보니 좀 늘어나서 많이 편해졌어요. ,1
139574,가격대비 좋아요..,1
139574,미끄럼방지 되어 있어서 그게 마음에 들어요. ,1
139574,발바닥쪽이 폭신하지는 않아요..,-1
139584,발목이 부드러워서 불편함 전혀 없구요,1
139584,발 편하고 ,1
139584,예쁘기까지ᆢ,1
139591,재질이 딱딱한듯싶더니~~,-1
139591,자주 신으니  편해요,1
139593,왼쪽발볼은 넉넉한데 오른쪽발볼은 조금 작아요,-1
139593,재질은  좋아요  ,1
139593,이쁘게 잘만든거 같아요,1
139598,신발 딱딱해서 발 불편하고 ,-1
139598, 안감이 보온성 하나도 없어요 발시려요.,-1
139606,가죽이 부드럽고 ,1
139606,신발이 편하네요 ,1
139606,예쁜부츠를 ,1
139606,싸게 잘산거 같아요,1
139607,그레이주문 했는데 색상은 올리브색에 가깝고,-1
139607,(마트쇼핑)30정도 지나니 앞발이 너무 아파서 절뚝이며 집에왔다,-1
139607,머가 편하다는건지,-1
139607, 싼게 비지떡인지 ,-1
139620,발 편하고 ,1
139620,발목부위도 편하네요.,1
139633,따뜻하고,1
139633, 편해요 ,1
139633,색상은 밝은 와인색이라 생각했던 색상과 다르네요,-1
139646,정말 싸게 구입했어요  ,1
139646,횡재한 제품입니다,1
139646,올겨울에 잘 신을거 같아요,1
139658,신발은 가성비 짱인데 ,1
139658,바닥의 털이 양말에 묻어나요,-1
139658,바닥도 안미끄러울듯하고 ,1
139658,싼맛에 ,1
139658,겨울에 따뜻하게 신을수 있을것 같아요,1
189365,색상도 맘에 들고,1
189365,싸이즈도 정싸이즈  하심될듯요,1
189365,신랑이  편하다고  맘에 들어합니다,1
189365,가격도  저렴하게   잘 삿어요,1
189365,디자이도 괜찮아요,1
189371,OOO 샌들 실물이 훨씬 고급스럽고 예쁩니다,1
189371,네이비 색상도 블랙에 가까워 마음에 들었고 ,1
189371,가격대비 득템했네요^^,1
189374,저렴한가격에,1
189374,디자인두예쁘고,1
189379,구두265사이즈 인데 255가 딱맞네요,-1
189379,마니 크게 나왔나봐요,-1
189379,브라운 색깔 이뻐요,1
189380,가격이저렴하고,1
189380,가죽이딱딱하지만,-1
189380,아프지않답니디ㅣ,1
189388,운동화(260) 보다 5mm 작은걸로 주문했는데 딱 맞아요. ,1
189388,발등이 낮은 분은  한치수 작은 것으로 신청하는게 좋을 듯 합니다.,-1
189388,가격 다 좋은 것 같아요.,1
189393,좋은가격에 잘 구매했습니다. ,1
189393,디자인 진짜 멋진데요,1
189393,가죽이라 신다보면 약간 늘어날거 같아서 딱맞게 주문요,1
189405,뒷꿈치 밴드 부분을 올리면  슬리퍼로 신을수도있어서 편해서 좋네요~,1
189405,쿠션도 좋고 만족합니다~,1
189416,디자인도예쁘고,1
189416,가죽도부드럽습니다,1
189416,신랑이볼이넓은편이라 타이트한데 길들여지면편할것같다하네요,0
189421,상품 디자인은 괜찮고,1
189421,다른데보다  저렴해서  좋아요,1
189422,소가죽이라하고,1
189422,디자인도 무난하고,0
189422,바닥면 소재가 좋아 보여서,1
189426,발바닥이 편하고,1
189426,볼이 끼지않아 좋은데,1
189426,뒤꿈치 밴드가 내려오네요 ᆢ,-1
189426,크기 조절할수가 없어서 조금 불편합니다,-1
189427,가격도 저렴하고 ,1
189427,품질도 좋아요,1
189427,여름샌들 장만하고 여름휴가 잘 다녀왔어요,1
189432,쿠션도좋고,1
189432,발이편하고,1
189432,신으니깐 더이쁩니다.,1
189434,쪼금 작네요,-1
189434,편하다고 하는데,1
189434,작다보니,-1
189434, 잘 안신게 된다고해서 좀 아쉬웠어요,-1
189435,푹신푹신하니 좋네요~,1
189435,똑딱이는 좋은데,1
189435,조절하는게 없어서 저는 신발이 넘 헐거워서 좀불편해요...,-1
189446,정사이즈로 270 주문했는데 편한데,1
189446,너무 크다고 하네요.,-1
189447,아들이 평상시에 간편하게 신고 다닐때  필요하다고해서 구매해주었더니 좋다고 하네요~ ,1
189447,자석 부분이 신고 벗기 편하다고 합니다~,1
189450,예쁜데요..,1
189450,핏이 뭔가 살짝 애매해요.,0
189450,남자치곤 발이 작은 250이라 신으니 여자샌들 신은 느낌이 들구요.,-1
189450,그렇다고 여자가 신기엔 투박한 느낌이 있구요.,-1
189450,바닥디자인이 독특해서 예쁜데,1
189450,그런부분 때문인지 더 여자신발 느낌이 있더라구요.,-1
189450,가격대비 재질 괜찮고,1
189450,"신고벗고도 편하고,",1
189450,가볍고,1
189450,소재가 부드러워요,1
189457,재질이 부드러워요..,1
189457,바닥 쿠션이 정말 좋아서 발이 무지 편해요.. 걸음이 상쾌해요.. ,1
189469,어디 한곳도 불편함 없는  신발이네요,1
189469,바닥도 푹신하고,1
189469,발볼도 여유있어,1
189469,편하다고  좋다해요,1
189494,품질도 상당히 실망스럽습니다.,-1
189494,착화감도 불편합니다.,-1
189510,소가죽에,1
189510,저렴하게 나왔길래 무조건 주문~,1
189510,신어 보더니 푹신하니 편하부 좋다며,1
189510,매 주 신네요~,1
189512,색상도 좋고,1
189512,스타일이 젠틀하며,1
189512,시원한 센들을 찾으니 흡족합니다ᆢ,1
189525,바닥이 두꺼워서 푹신한 대신,1
189525,"앞 발등과 발목부분의 끊이 꽉 조여지지 않으면 헐렁거려 미끄러워서 위험한데, ",-1
189525,"디자인도 마음에 들고,",1
189525,소가죽인데도,1
189525, 가격이 저렴해서 좋습니다.,1
189543,가격대비   너무  상품도 좋아요,1
189543,발도 편하고,1
189543,가죽도 부드럽고,1
189543,착용감도 좋습니다,1
189547,싸이즈가 생각보다 크네요 ,-1
189547,저렴한가격이라,1
189547,편하게 막 신을 생각입니다,1
189569,편하다고 하네요,1
189569,소가죽에 이가격 가성비짱이에요,1
189573,약간 무게감이느껴지는 ,-1
189573, 편하고 ,1
189573, 시원해서 좋아요,1
189574,샌들신고 여름휴가 잘다녀왔지요~^^,1
189574,발이 편하고 부즈러워서 좋아요~,1
189575,몇번 안 신었는데 뜯어졌다합니다,-1
189575,싼게 비지떡인가요??,-1
189582,신발이 너무 무거워서 ,-1
189582,신기가 힘이 들었어요...,-1
189582,슬리퍼를 신다가 신으니까 좀 무겁게 느껴지네요,-1
189591,편하고 좋아요 ~,1
189591,저렴하게 샀습니다 ~,1
189593,디자인도 너무 괜찮고,1
189593,편하다고 엄청 좋아해요,1
189604,"샌들이 조금 무거운감은있지만,",-1
189604, 생각보다 편하게 신고있어요,1
189609,신어보니 우선 발이 너무 편안하네요~,1
189609,색상두 블랙이라 어디에도 무난하구요!,0
189609,사이즈도 후기들이좀 크다해서 한치수 작게 시켰더니 딱맞고 좋네요~,1
189609,발목부분이 넉넉해서 버클을 끝까지 줄였더니 딱 좋아요~,1
189609,우선발이 편해 좋습니다~,1
189613,불편해서 깔창이 없는거나 마찬가지예요.,-1
189613,저렴하게 샀으니,1
189614,신고 벗기 편리함.,1
189614,모양과 쿠션감  좋음,1
189614,쿠션감  좋음,1
189623,"가죽이라 튼튼하고,  ",1
189623,신발이 폭신하여 장시간 신어도 좋아요,1
189623,가격도 저렴하여,1
189628,가격대비 가성비 좋음,1
189628,발목이 굵어 신을 때 끈을  추가로 내어 길이를 늘려서 착화하는 불편은 있으니,-1
189628, 미리 끈을 여유있게 넣어서 제작 하였으면 합니다,0
189629,신고 벗는거 편하고 ,1
189629,소기죽이라 부드럽고 만족,1
189641,신발이투박하고,-1
189641,무거우며,-1
189641,활동성으로는별로이며,-1
189641,샌들신기가불편하다,-1
189651,저렴하고,1
189651,편안해서 좋아요,1
189651,처음  신을때 바닥이 좀 미끄럽게 느껴지는것만 없음 더 좋을꺼 같아요,-1
189661,양말 착용후 신고 다니니  발이 앞쪽으로 쏠려서 못신겠다고 ᆢ,-1
189661,너무 불편하시다하네요,-1
189661,운전하실때 신는다고 구매했는데  아니라고  하네요,-1
189664,바닥은 푹신하고,1
189664,발볼 넓어 편한데,1
189664,발바닥 닿는부분이 좀 미끄러워요,-1
189674,가볍고  ,1
189674,폭신한데 ,1
189674,냄새가  조금 나긴  하지만,-1
189674,사이즈는  한 사이즈  작게  신어도  될거  같아요  ,-1
189678,신발이 말랑말랑 하고,1
189678,신고 벗기도 편해서 발에 부담이 없어 좋아요,1
189678,가격도 좋구요~^^,1
189679,정사이즈 신어야합니다.,1
189679,발목 자석 마감으로 신고 벗기가 편합니다. ,1
189679,쿠션이 푹신한것이,1
189679,서서 근무하기에 좋습니다.,1
189679,한사이즈 크게 주문했다가 교환했습니다.,-1
189686,발볼이 엄청 넓은편인데 맞네요.,1
189686,편해보여요.,1
189686,동네 등산시엔 앞으로 발가락이 밀려요 ㅠ,-1
189687, 편하다고 엄청 맘에 들어하네용 ㅎㅎ,1
189687,저렴한 이가격에 ,1
189687,편히 잘 신을수 있을것같아용 ㅎㅎ,1
189690,생각보다 사이즈가 넉넉하네요~,-1
189690,한사이즈 크게 주문했더니만~ 큽니다.,-1
189690,한 사이즈 작게 교환할까봐요.,-1
189696,품질이 좋네요 ,1
189696,운동화280신어서 270주문했는데 양말 미착용시 265가 적당할듯요 ,0
189701,디자인이 좀 별로라고 하더라구요.,-1
189701,자주 신지는 않네요.,-1
189701,편하긴 한듯 합니다.,1
189702,착용감에 넘 만족하네요.,1
189702,올여름은 이것 하나로 끝이네요,1
189709,저렴해서,1
189709,좀 투박해보이지만 신고 다니는데는 문제없고 무난해요~,0
189709,좀 무거운감이 있지만 ,-1
189709,쿠션감이 있어서 괜찮은듯~,1
189709, 앞쪽은 맞는데 발등쪽이 너무 커서 구멍하나 더 뚫어서 신으니 딱 맞네요~,0
189710,디자인도좋고,1
189710,색상도좋고 ,1
189710,가볍고,1
189710,튼튼하고 ,1
189710,푹신하고 좋읍니다.,1
189710,품질이정말좋읍니다.강추,1
189712,"착화감 굿,",1
189712,"발이 편해요,",1
189712,샌들 쿠션이 장난아니네요.,1
189712,착한 가격도 굿.,1
189720,가볍고,1
189720,튼튼하고,1
189720,쿠션이 좋아서 푹신푹신하고 불편한 곳 없이 좋읍니다.,1
189720,품질이너무좋읍니다.,1
189747,너무 맞춤처럼 잘맞아요.,1
189747,아주 딱맞아요.너무 맘에 든데요.,1
189749,가볍고좋다고하네요.,1
189749,슬리퍼마감처리가잘안되어서거슬린다,-1
189750,바닥이 살짝 미끄럽긴 하지만,-1
189750,남편이 편하다고 맘에 들어합니다~,1
189761,쿠션은 나쁘지않은데 걷다보면 딱딱한느낌이 듭니다,-1
189761,밴드가 작게신은것도 아닌데 자꾸조이는느낌이있어,-1
189761,발이 아프기도 하네요,-1
189766,편할꺼 같다고 하네요,1
189766,디자인 깔끔하고 좋아요,1
189766,됫끈에 에라스틱 밴드가 없는게 좀 안좋네요,-1
189769,발바닥에 굳은살이 있어서 아파했는데 폭신함 때문에 덜아프대요,1
189769,가격대비 만족합니다,1
189778,265신는데 살짝 크다고하네요.,-1
189778,신발은 예뻐요.,1
189792,가죽 절개 부분 라인이 매끈하지 못한 곳이 제법 보이네요.,-1
189792, 가볍고 ,1
189792, 디자인 착용감 다 좋습니다,1
189792,착용감 다 좋습니다,1
189793,사이즈 정사이즈예요.,1
189793,디자인도 괜찮아요.,1
189794,마침 채널돌리다 가성비좋은 샌들 얻어걸렸네요,1
189794,사이즈도 좋아요,1
189797,착화감이 좋다네요,1
189797,발도 불편하지  않고 편하다네요,1
189797,사은품 그닥 별로네요,-1
189801,원래 260 신으시는데 구두 사이즈265로 주문했는데 딱이네요.,1
189801,한 치수 크게 주문하시면 잘 맞을 것 같네요,-1
189805,품질이나 착용감 기대 말고,-1
189805,착용감 기대 말고,-1
189805,반값이라 ,1
189805,막 신기에 부담없는 제품.,1
189811,좀 무겁고,-1
189811,소재가 부드럽지가 않아요ㅠㅠ,-1
189811, 비오는날 편히 신을수 있겠어요,1
189819,신발은 가볍고,1
189819,편해요 ,1
189819,사이즈가 10단위라 선택하기 조금 아쉽고,-1
189819,신발 마감처리에 본드가 너무 ㅠㅠ ,-1
189823,가볍고,1
189823,스타일 쥑여줘유  감추,1
189826,생각보다 편하고,1
189826,실욜성이 있습니다  ,1
189826,전체적으로 사이즈가 작ㄱ나온 것 같아요,-1
189826,디자인이 맘에드네요,1
189828,털이양말에 좀 묻어나구,-1
189828,바닥이미끄러워요 ,-1
189828,따뜻하긴하네요,1
189830,사이즈도 잘 맞고 좋긴한데,1
189830,바닥이 미끄럽고,-1
189830,약하네요.,-1
189841, 매일  아주 잘신고 다닙니다 ,1
189841,조금 무겁지만,-1
189841,쿠션도 있어 발바닦이 안아프다고  정말 맘에들어하네요,1
189845,제가 발볼이 있어서 정사이즈를 구매했는데 조금 작아요,-1
189845,슬리퍼는 이쁘고 좋아요,1
189845,다음엔 한치수 크게 해서 재주문할꺼고 ,-1
189845,그 정도로 신발은 이뽀요,1
189847,편하고 좋은데,1
189847,신어보니 좀 미끄러운 듯요,-1
189848,신발이 높이도 적당하고 ,1
189848,쿠션감도 있어서 좋아요,1
189848,근데 쫌 무게감이 있어요,-1
189850,소재가 제가 생각했던거랑은 쪼금 달라서 ,-1
189850,편할까 걱정했는데 신어보니 편하네요 ,1
189850, 반바지에 기냥  편하게 신기 딱 좋아요,1
189850,가격두 만족하니,1
189850,올 여름 잘 신겠습니다,1
189851,이쁘고 좋아요 ,1
189851,사이즈는 좀 크게 나온듯,-1
189851,반치수 작게 사세요,-1
189853, 발이 엄청 아프고,-1
189853,발등의 클립장식으로 발등이 불편해서,-1
189853, 잠시 신었는데도 물집이 생겼네요.,-1
189861, 안이쁜것같아서  실망을살짝했는데,-1
189861,신다보니 너무편하다네요 ,1
189861,그리고볼수록 예뻐요~^^,1
189864,고급스럽고 ,1
189864, 재질이 비싸보여요.ㅎㅎ,1
189866,색상과 디자인이  그림으로 보는것과 많이 상이한것 같아 별루네요,-1
189866,디자인이  그림으로 보는것과 많이 상이한것 같아 별루네요,-1
189873,튼튼하고 ,1
189873,가죽도 나쁘지않아보이고,1
189873,샌들로 신을수도 신을수도있고 슬리퍼로도 신을수있어 좋네요,1
189879,발이 편하다고 매우 만족해 합니다. ,1
189879,올 여름엔 편하게 잘 보낼것 같아요.,1
189890,"가격,배송 다좋은데",1
189890,부분적으로 조금씩  까인 흔적들이 있어요~크진않은데,-1
189892,소가죽의 가벼움,1
189892,튼튼함 ,1
189892,가격의 친절까지 넘 괜찬아요,1
189895,신발이 가볍고  ,1
189895,디자인도 너무 맘에 들어요,1
189895,가격대비 가성비 좋은 제품입니다 ,1
189897,깔끔한 디자인에 만족스럽네요 ..,1
189897,발이 편하다고 슬리퍼를 더 좋아하네요.,1
189898,샌들 발등 부분이 살짝 불편하다고 해요,-1
189898,슬리퍼는 편한데,1
189898,굽이 높아서 어색하다고 하고요ㅎ,-1
189899,발도 편하다고 하시고 좋아하시네요.,1
189899,무겁지도 않았고,1
189899,저는 쿠션감을 크게 못 느꼈지만 ,0
189900,착한가격에 ,1
189900,2종이나  잘샀어요.,1
189900,디자인도 세련되고,1
189900,발도 푹신푹신해서 편하다네요. ,1
